2024-05-20 18:03:48,502:INFO:Epoch: 61, Total Reward: -4701.602916905472, Loss: 0.4084477052092552, Merge Time: 150.0, Gap: 19.930962983786085, Gap Rear: 20.920180472531896, Avg Speed: 2.416960811820051
2024-05-20 18:03:50,933:INFO:Epoch: 62, Total Reward: -4721.078561122022, Loss: 0.49098344147205353, Merge Time: 150.0, Gap: 19.93065706104178, Gap Rear: 20.91994961925625, Avg Speed: 2.4169621229871923
2024-05-20 18:03:53,370:INFO:Epoch: 63, Total Reward: -5236.395779717774, Loss: 0.5678794085979462, Merge Time: 154.0, Gap: 31.155256644219573, Gap Rear: 21.685242927633226, Avg Speed: 2.355622250392892
2024-05-20 18:03:55,967:INFO:Epoch: 64, Total Reward: -6269.751303004029, Loss: 0.4501750022172928, Merge Time: 167.0, Gap: 51.688371321681004, Gap Rear: 21.685242927633226, Avg Speed: 2.1849583116797637
2024-05-20 18:03:58,292:INFO:Epoch: 65, Total Reward: -4561.070934553304, Loss: 0.6337921470403671, Merge Time: 138.0, Gap: 30.083077814230943, Gap Rear: 20.81102336054361, Avg Speed: 2.62528249292252
2024-05-20 18:04:01,169:INFO:Epoch: 66, Total Reward: -5686.404663655881, Loss: 0.4204690083861351, Merge Time: 166.0, Gap: 26.61524084706075, Gap Rear: 69.20971123142404, Avg Speed: 2.196746597837939
2024-05-20 18:04:03,955:INFO:Epoch: 67, Total Reward: -3992.3055400446265, Loss: 0.4885902479290962, Merge Time: 153.0, Gap: 57.847621313738934, Gap Rear: 42.604995575535064, Avg Speed: 2.250783465325673
2024-05-20 18:04:06,244:INFO:Epoch: 68, Total Reward: -4933.13536991628, Loss: 0.4735845550894737, Merge Time: 145.0, Gap: 22.93505652937795, Gap Rear: 21.685242927633226, Avg Speed: 2.4936038362400135
2024-05-20 18:04:08,395:INFO:Epoch: 69, Total Reward: -3818.538740525438, Loss: 0.5683418735861778, Merge Time: 137.0, Gap: 30.642138185077577, Gap Rear: 62.93222024717485, Avg Speed: 2.6313876939298875
2024-05-20 18:04:11,271:INFO:Epoch: 70, Total Reward: -4639.294057205048, Loss: 0.5229438170790672, Merge Time: 154.0, Gap: 50.09168847270317, Gap Rear: 21.685242927633226, Avg Speed: 2.2213112264517716
2024-05-20 18:04:13,591:INFO:Epoch: 71, Total Reward: -2433.583936774203, Loss: 0.5555420443415642, Merge Time: 130.0, Gap: 167.31349217608164, Gap Rear: 21.968859563441946, Avg Speed: 2.7191695846004467
2024-05-20 18:04:16,079:INFO:Epoch: 72, Total Reward: -3936.6376733785723, Loss: 0.3086204454302788, Merge Time: 145.0, Gap: 140.00647404560522, Gap Rear: 21.685242927633226, Avg Speed: 2.4291861013767866
2024-05-20 18:04:18,142:INFO:Epoch: 73, Total Reward: -3518.384030203153, Loss: 0.6842784583568573, Merge Time: 128.0, Gap: 21.685242927633226, Gap Rear: 21.685242927633226, Avg Speed: 2.818237162347398
2024-05-20 18:04:20,800:INFO:Epoch: 74, Total Reward: -5854.317843716805, Loss: 0.7128504440188408, Merge Time: 165.0, Gap: 29.770952737026757, Gap Rear: 20.547931752796092, Avg Speed: 2.2027691412032295
2024-05-20 18:04:23,132:INFO:Epoch: 75, Total Reward: -3440.002654297985, Loss: 0.6986952871084213, Merge Time: 148.0, Gap: 102.49900065589463, Gap Rear: 21.685242927633226, Avg Speed: 2.4493784503412925
